,time,power_opt
1656,2025-05-06 16:00:00,-408.914
1657,2025-05-06 16:05:00,-516.914
1658,2025-05-06 16:10:00,-568.884
1659,2025-05-06 16:15:00,-436.864
1660,2025-05-06 16:20:00,-492.904
1661,2025-05-06 16:25:00,-540.894
1662,2025-05-06 16:30:00,-596.874
1663,2025-05-06 16:35:00,-712.834
1664,2025-05-06 16:40:00,-688.914
1665,2025-05-06 16:45:00,-968.934
1666,2025-05-06 16:50:00,-984.894
1667,2025-05-06 16:55:00,-960.894
1668,2025-05-06 17:00:00,-1012.854
1669,2025-05-06 17:05:00,-848.854
1670,2025-05-06 17:10:00,-680.894
1671,2025-05-06 17:15:00,-668.894
1672,2025-05-06 17:20:00,-640.874
1673,2025-05-06 17:25:00,-628.854
1674,2025-05-06 17:30:00,-724.874
1675,2025-05-06 17:35:00,-732.874
1676,2025-05-06 17:40:00,-760.894
1677,2025-05-06 17:45:00,-732.874
1678,2025-05-06 17:50:00,-640.874
1679,2025-05-06 17:55:00,-728.914
1680,2025-05-06 18:00:00,9000.0
1681,2025-05-06 18:05:00,9000.0
1682,2025-05-06 18:10:00,9000.0
1683,2025-05-06 18:15:00,9000.0
1684,2025-05-06 18:20:00,1143.47
1685,2025-05-06 18:25:00,0.0
1686,2025-05-06 18:30:00,0.0
1687,2025-05-06 18:35:00,0.0
1688,2025-05-06 18:40:00,0.0
1689,2025-05-06 18:45:00,0.0
1690,2025-05-06 18:50:00,0.0
1691,2025-05-06 18:55:00,0.0
1692,2025-05-06 19:00:00,0.0
1693,2025-05-06 19:05:00,0.0
1694,2025-05-06 19:10:00,0.0
1695,2025-05-06 19:15:00,0.0
1696,2025-05-06 19:20:00,0.0
1697,2025-05-06 19:25:00,0.0
1698,2025-05-06 19:30:00,0.0
1699,2025-05-06 19:35:00,0.0
1700,2025-05-06 19:40:00,0.0
1701,2025-05-06 19:45:00,0.0
1702,2025-05-06 19:50:00,0.0
1703,2025-05-06 19:55:00,0.0
1704,2025-05-06 20:00:00,0.0
1705,2025-05-06 20:05:00,0.0
1706,2025-05-06 20:10:00,0.0
1707,2025-05-06 20:15:00,0.0
1708,2025-05-06 20:20:00,0.0
1709,2025-05-06 20:25:00,0.0
1710,2025-05-06 20:30:00,0.0
1711,2025-05-06 20:35:00,0.0
1712,2025-05-06 20:40:00,0.0
1713,2025-05-06 20:45:00,0.0
1714,2025-05-06 20:50:00,0.0
1715,2025-05-06 20:55:00,0.0
1716,2025-05-06 21:00:00,0.0
1717,2025-05-06 21:05:00,0.0
1718,2025-05-06 21:10:00,0.0
1719,2025-05-06 21:15:00,0.0
1720,2025-05-06 21:20:00,0.0
1721,2025-05-06 21:25:00,0.0
1722,2025-05-06 21:30:00,0.0
1723,2025-05-06 21:35:00,0.0
1724,2025-05-06 21:40:00,0.0
1725,2025-05-06 21:45:00,0.0
1726,2025-05-06 21:50:00,0.0
1727,2025-05-06 21:55:00,0.0
1728,2025-05-06 22:00:00,-670.273
1729,2025-05-06 22:05:00,-630.293
1730,2025-05-06 22:10:00,-722.313
1731,2025-05-06 22:15:00,-562.283
1732,2025-05-06 22:20:00,-578.343
1733,2025-05-06 22:25:00,-594.333
1734,2025-05-06 22:30:00,-654.293
1735,2025-05-06 22:35:00,-674.323
1736,2025-05-06 22:40:00,-582.293
1737,2025-05-06 22:45:00,-598.323
1738,2025-05-06 22:50:00,-558.313
1739,2025-05-06 22:55:00,-686.333
1740,2025-05-06 23:00:00,-658.293
1741,2025-05-06 23:05:00,-630.293
1742,2025-05-06 23:10:00,-658.303
1743,2025-05-06 23:15:00,-674.333
1744,2025-05-06 23:20:00,-614.293
1745,2025-05-06 23:25:00,-642.303
1746,2025-05-06 23:30:00,-586.273
1747,2025-05-06 23:35:00,-542.283
1748,2025-05-06 23:40:00,-618.303
1749,2025-05-06 23:45:00,-494.323
1750,2025-05-06 23:50:00,-590.303
1751,2025-05-06 23:55:00,-598.303
1752,2025-05-07 00:00:00,-578.303
1753,2025-05-07 00:05:00,-494.313
1754,2025-05-07 00:10:00,-566.293
1755,2025-05-07 00:15:00,-518.263
1756,2025-05-07 00:20:00,-538.273
1757,2025-05-07 00:25:00,-794.293
1758,2025-05-07 00:30:00,-826.333
1759,2025-05-07 00:35:00,-822.313
1760,2025-05-07 00:40:00,-402.273
1761,2025-05-07 00:45:00,-582.323
1762,2025-05-07 00:50:00,-506.313
1763,2025-05-07 00:55:00,-562.283
1764,2025-05-07 01:00:00,-590.313
1765,2025-05-07 01:05:00,-542.293
1766,2025-05-07 01:10:00,-614.303
1767,2025-05-07 01:15:00,-686.293
1768,2025-05-07 01:20:00,-858.303
1769,2025-05-07 01:25:00,-646.273
1770,2025-05-07 01:30:00,-666.293
1771,2025-05-07 01:35:00,-854.323
1772,2025-05-07 01:40:00,-970.313
1773,2025-05-07 01:45:00,-898.293
1774,2025-05-07 01:50:00,-1194.323
1775,2025-05-07 01:55:00,-1014.313
1776,2025-05-07 02:00:00,-1034.323
1777,2025-05-07 02:05:00,-1070.243
1778,2025-05-07 02:10:00,-1118.303
1779,2025-05-07 02:15:00,-918.313
1780,2025-05-07 02:20:00,-958.303
1781,2025-05-07 02:25:00,-946.283
1782,2025-05-07 02:30:00,-934.293
1783,2025-05-07 02:35:00,-818.303
1784,2025-05-07 02:40:00,-846.313
1785,2025-05-07 02:45:00,-762.253
1786,2025-05-07 02:50:00,-598.313
1787,2025-05-07 02:55:00,-562.293
1788,2025-05-07 03:00:00,-714.303
1789,2025-05-07 03:05:00,-694.273
1790,2025-05-07 03:10:00,-498.313
1791,2025-05-07 03:15:00,-554.293
1792,2025-05-07 03:20:00,-694.323
1793,2025-05-07 03:25:00,-590.303
1794,2025-05-07 03:30:00,-526.263
1795,2025-05-07 03:35:00,-598.303
1796,2025-05-07 03:40:00,-526.263
1797,2025-05-07 03:45:00,-618.303
1798,2025-05-07 03:50:00,-594.323
1799,2025-05-07 03:55:00,-510.313
1800,2025-05-07 04:00:00,-650.323
1801,2025-05-07 04:05:00,-602.293
1802,2025-05-07 04:10:00,-646.303
1803,2025-05-07 04:15:00,-566.293
1804,2025-05-07 04:20:00,-558.293
1805,2025-05-07 04:25:00,-498.313
1806,2025-05-07 04:30:00,-638.303
1807,2025-05-07 04:35:00,-702.283
1808,2025-05-07 04:40:00,-750.293
1809,2025-05-07 04:45:00,-550.303
1810,2025-05-07 04:50:00,-810.303
1811,2025-05-07 04:55:00,-694.313
1812,2025-05-07 05:00:00,-662.303
1813,2025-05-07 05:05:00,-850.293
1814,2025-05-07 05:10:00,-618.303
1815,2025-05-07 05:15:00,-742.303
1816,2025-05-07 05:20:00,-618.283
1817,2025-05-07 05:25:00,-878.273
1818,2025-05-07 05:30:00,-646.273
1819,2025-05-07 05:35:00,-898.313
1820,2025-05-07 05:40:00,-986.293
1821,2025-05-07 05:45:00,-586.303
1822,2025-05-07 05:50:00,-530.293
1823,2025-05-07 05:55:00,-654.283
1824,2025-05-07 06:00:00,-614.293
1825,2025-05-07 06:05:00,-598.243
1826,2025-05-07 06:10:00,-626.263
1827,2025-05-07 06:15:00,-622.243
1828,2025-05-07 06:20:00,-578.263
1829,2025-05-07 06:25:00,-662.293
1830,2025-05-07 06:30:00,-590.203
1831,2025-05-07 06:35:00,-646.223
1832,2025-05-07 06:40:00,-618.233
1833,2025-05-07 06:45:00,-774.273
1834,2025-05-07 06:50:00,-546.233
1835,2025-05-07 06:55:00,-734.253
1836,2025-05-07 07:00:00,-538.273
1837,2025-05-07 07:05:00,-578.263
1838,2025-05-07 07:10:00,-542.273
1839,2025-05-07 07:15:00,-570.293
1840,2025-05-07 07:20:00,-858.263
1841,2025-05-07 07:25:00,-650.253
1842,2025-05-07 07:30:00,-598.263
1843,2025-05-07 07:35:00,-626.283
1844,2025-05-07 07:40:00,-650.283
1845,2025-05-07 07:45:00,-686.283
1846,2025-05-07 07:50:00,-786.293
1847,2025-05-07 07:55:00,-758.313
1848,2025-05-07 08:00:00,9000.0
1849,2025-05-07 08:05:00,9000.0
1850,2025-05-07 08:10:00,9000.0
1851,2025-05-07 08:15:00,9000.0
1852,2025-05-07 08:20:00,9000.0
1853,2025-05-07 08:25:00,9000.0
1854,2025-05-07 08:30:00,9000.0
1855,2025-05-07 08:35:00,7817.763
1856,2025-05-07 08:40:00,0.0
1857,2025-05-07 08:45:00,0.0
1858,2025-05-07 08:50:00,0.0
1859,2025-05-07 08:55:00,0.0
1860,2025-05-07 09:00:00,0.0
1861,2025-05-07 09:05:00,0.0
1862,2025-05-07 09:10:00,0.0
1863,2025-05-07 09:15:00,0.0
1864,2025-05-07 09:20:00,0.0
1865,2025-05-07 09:25:00,0.0
1866,2025-05-07 09:30:00,0.0
1867,2025-05-07 09:35:00,0.0
1868,2025-05-07 09:40:00,0.0
1869,2025-05-07 09:45:00,0.0
1870,2025-05-07 09:50:00,0.0
1871,2025-05-07 09:55:00,0.0
1872,2025-05-07 10:00:00,0.0
1873,2025-05-07 10:05:00,0.0
1874,2025-05-07 10:10:00,0.0
1875,2025-05-07 10:15:00,0.0
1876,2025-05-07 10:20:00,0.0
1877,2025-05-07 10:25:00,0.0
1878,2025-05-07 10:30:00,0.0
1879,2025-05-07 10:35:00,0.0
1880,2025-05-07 10:40:00,0.0
1881,2025-05-07 10:45:00,0.0
1882,2025-05-07 10:50:00,0.0
1883,2025-05-07 10:55:00,0.0
1884,2025-05-07 11:00:00,-738.333
1885,2025-05-07 11:05:00,-654.313
1886,2025-05-07 11:10:00,-798.273
1887,2025-05-07 11:15:00,-658.313
1888,2025-05-07 11:20:00,-650.313
1889,2025-05-07 11:25:00,-674.283
1890,2025-05-07 11:30:00,-610.293
1891,2025-05-07 11:35:00,-642.283
1892,2025-05-07 11:40:00,-610.243
1893,2025-05-07 11:45:00,-598.293
1894,2025-05-07 11:50:00,-566.293
1895,2025-05-07 11:55:00,-506.293
1896,2025-05-07 12:00:00,-790.283
1897,2025-05-07 12:05:00,-882.263
1898,2025-05-07 12:10:00,-762.313
1899,2025-05-07 12:15:00,-810.283
1900,2025-05-07 12:20:00,-806.283
1901,2025-05-07 12:25:00,-714.313
1902,2025-05-07 12:30:00,-718.313
1903,2025-05-07 12:35:00,-858.303
1904,2025-05-07 12:40:00,-814.303
1905,2025-05-07 12:45:00,-834.273
1906,2025-05-07 12:50:00,-734.293
1907,2025-05-07 12:55:00,-818.313
1908,2025-05-07 13:00:00,-902.273
1909,2025-05-07 13:05:00,-818.323
1910,2025-05-07 13:10:00,-962.303
1911,2025-05-07 13:15:00,-502.263
1912,2025-05-07 13:20:00,-590.283
1913,2025-05-07 13:25:00,-798.303
1914,2025-05-07 13:30:00,-898.293
1915,2025-05-07 13:35:00,-834.283
1916,2025-05-07 13:40:00,-910.283
1917,2025-05-07 13:45:00,-866.243
1918,2025-05-07 13:50:00,-682.293
1919,2025-05-07 13:55:00,-462.303
1920,2025-05-07 14:00:00,-810.293
1921,2025-05-07 14:05:00,-806.283
1922,2025-05-07 14:10:00,-814.263
1923,2025-05-07 14:15:00,-878.283
1924,2025-05-07 14:20:00,-850.263
1925,2025-05-07 14:25:00,-554.303
1926,2025-05-07 14:30:00,-562.313
1927,2025-05-07 14:35:00,-690.323
1928,2025-05-07 14:40:00,-554.313
1929,2025-05-07 14:45:00,-634.283
1930,2025-05-07 14:50:00,-558.303
1931,2025-05-07 14:55:00,-634.283
1932,2025-05-07 15:00:00,-554.303
1933,2025-05-07 15:05:00,-490.333
1934,2025-05-07 15:10:00,-546.293
1935,2025-05-07 15:15:00,-414.303
1936,2025-05-07 15:20:00,-446.263
1937,2025-05-07 15:25:00,-574.283
1938,2025-05-07 15:30:00,-590.313
1939,2025-05-07 15:35:00,-530.293
1940,2025-05-07 15:40:00,-550.303
1941,2025-05-07 15:45:00,-462.283
1942,2025-05-07 15:50:00,-598.303
1943,2025-05-07 15:55:00,-522.333
1944,2025-05-07 16:00:00,-538.303
1945,2025-05-07 16:05:00,-494.293
1946,2025-05-07 16:10:00,-454.243
1947,2025-05-07 16:15:00,-450.293
1948,2025-05-07 16:20:00,-530.303
1949,2025-05-07 16:25:00,-550.313
1950,2025-05-07 16:30:00,-590.263
1951,2025-05-07 16:35:00,-618.293
1952,2025-05-07 16:40:00,-586.303
1953,2025-05-07 16:45:00,-442.293
1954,2025-05-07 16:50:00,-558.273
1955,2025-05-07 16:55:00,-638.283
1956,2025-05-07 17:00:00,-510.323
1957,2025-05-07 17:05:00,-562.313
1958,2025-05-07 17:10:00,-522.303
1959,2025-05-07 17:15:00,-554.263
1960,2025-05-07 17:20:00,-666.293
1961,2025-05-07 17:25:00,-586.273
1962,2025-05-07 17:30:00,-802.283
1963,2025-05-07 17:35:00,-806.273
1964,2025-05-07 17:40:00,-694.263
1965,2025-05-07 17:45:00,-834.273
1966,2025-05-07 17:50:00,-530.313
1967,2025-05-07 17:55:00,-558.253
1968,2025-05-07 18:00:00,9000.0
1969,2025-05-07 18:05:00,9000.0
1970,2025-05-07 18:10:00,9000.0
1971,2025-05-07 18:15:00,9000.0
1972,2025-05-07 18:20:00,9000.0
1973,2025-05-07 18:25:00,3231.291
1974,2025-05-07 18:30:00,0.0
1975,2025-05-07 18:35:00,0.0
1976,2025-05-07 18:40:00,0.0
1977,2025-05-07 18:45:00,0.0
1978,2025-05-07 18:50:00,0.0
1979,2025-05-07 18:55:00,0.0
1980,2025-05-07 19:00:00,0.0
1981,2025-05-07 19:05:00,0.0
1982,2025-05-07 19:10:00,0.0
1983,2025-05-07 19:15:00,0.0
1984,2025-05-07 19:20:00,0.0
1985,2025-05-07 19:25:00,0.0
1986,2025-05-07 19:30:00,0.0
1987,2025-05-07 19:35:00,0.0
1988,2025-05-07 19:40:00,0.0
1989,2025-05-07 19:45:00,0.0
1990,2025-05-07 19:50:00,0.0
1991,2025-05-07 19:55:00,0.0
1992,2025-05-07 20:00:00,0.0
1993,2025-05-07 20:05:00,0.0
1994,2025-05-07 20:10:00,0.0
1995,2025-05-07 20:15:00,0.0
1996,2025-05-07 20:20:00,0.0
1997,2025-05-07 20:25:00,0.0
1998,2025-05-07 20:30:00,0.0
1999,2025-05-07 20:35:00,0.0
2000,2025-05-07 20:40:00,0.0
2001,2025-05-07 20:45:00,0.0
2002,2025-05-07 20:50:00,0.0
2003,2025-05-07 20:55:00,0.0
2004,2025-05-07 21:00:00,0.0
2005,2025-05-07 21:05:00,0.0
2006,2025-05-07 21:10:00,0.0
2007,2025-05-07 21:15:00,0.0
2008,2025-05-07 21:20:00,0.0
2009,2025-05-07 21:25:00,0.0
2010,2025-05-07 21:30:00,0.0
2011,2025-05-07 21:35:00,0.0
2012,2025-05-07 21:40:00,0.0
2013,2025-05-07 21:45:00,0.0
2014,2025-05-07 21:50:00,0.0
2015,2025-05-07 21:55:00,0.0
2016,2025-05-07 22:00:00,-520.603
2017,2025-05-07 22:05:00,-432.603
2018,2025-05-07 22:10:00,-448.633
2019,2025-05-07 22:15:00,-328.613
2020,2025-05-07 22:20:00,-420.623
2021,2025-05-07 22:25:00,-304.603
2022,2025-05-07 22:30:00,-392.593
2023,2025-05-07 22:35:00,-516.593
2024,2025-05-07 22:40:00,-508.643
2025,2025-05-07 22:45:00,-468.623
2026,2025-05-07 22:50:00,-440.593
2027,2025-05-07 22:55:00,-408.613
2028,2025-05-07 23:00:00,-448.613
2029,2025-05-07 23:05:00,-452.653
2030,2025-05-07 23:10:00,-448.613
2031,2025-05-07 23:15:00,-404.653
2032,2025-05-07 23:20:00,-456.613
2033,2025-05-07 23:25:00,-440.583
2034,2025-05-07 23:30:00,-472.623
2035,2025-05-07 23:35:00,-428.633
2036,2025-05-07 23:40:00,-440.633
2037,2025-05-07 23:45:00,-576.593
2038,2025-05-07 23:50:00,-736.603
2039,2025-05-07 23:55:00,-552.623
2040,2025-05-08 00:00:00,-420.593
2041,2025-05-08 00:05:00,-344.623
2042,2025-05-08 00:10:00,-780.613
2043,2025-05-08 00:15:00,-692.623
2044,2025-05-08 00:20:00,-496.643
2045,2025-05-08 00:25:00,-572.613
2046,2025-05-08 00:30:00,-456.593
2047,2025-05-08 00:35:00,-748.613
2048,2025-05-08 00:40:00,-872.623
2049,2025-05-08 00:45:00,-756.643
2050,2025-05-08 00:50:00,-760.613
2051,2025-05-08 00:55:00,-812.593
2052,2025-05-08 01:00:00,-756.603
2053,2025-05-08 01:05:00,-904.643
2054,2025-05-08 01:10:00,-772.623
2055,2025-05-08 01:15:00,-800.643
2056,2025-05-08 01:20:00,-700.623
2057,2025-05-08 01:25:00,-868.603
2058,2025-05-08 01:30:00,-760.613
2059,2025-05-08 01:35:00,-876.613
2060,2025-05-08 01:40:00,-788.593
2061,2025-05-08 01:45:00,-676.613
2062,2025-05-08 01:50:00,-556.583
2063,2025-05-08 01:55:00,-480.603
2064,2025-05-08 02:00:00,-440.643
2065,2025-05-08 02:05:00,-380.603
2066,2025-05-08 02:10:00,-280.633
2067,2025-05-08 02:15:00,-268.593
2068,2025-05-08 02:20:00,-540.593
2069,2025-05-08 02:25:00,-396.593
2070,2025-05-08 02:30:00,-484.623
2071,2025-05-08 02:35:00,-356.593
2072,2025-05-08 02:40:00,-312.583
2073,2025-05-08 02:45:00,-276.613
2074,2025-05-08 02:50:00,-368.623
2075,2025-05-08 02:55:00,-408.623
2076,2025-05-08 03:00:00,-240.623
2077,2025-05-08 03:05:00,-272.623
2078,2025-05-08 03:10:00,-332.573
2079,2025-05-08 03:15:00,-368.613
2080,2025-05-08 03:20:00,-344.573
2081,2025-05-08 03:25:00,-392.623
2082,2025-05-08 03:30:00,-280.623
2083,2025-05-08 03:35:00,-324.603
2084,2025-05-08 03:40:00,-400.613
2085,2025-05-08 03:45:00,-232.613
2086,2025-05-08 03:50:00,-540.653
2087,2025-05-08 03:55:00,-336.553
2088,2025-05-08 04:00:00,-324.573
2089,2025-05-08 04:05:00,-352.633
2090,2025-05-08 04:10:00,-456.623
2091,2025-05-08 04:15:00,-500.613
2092,2025-05-08 04:20:00,-472.623
2093,2025-05-08 04:25:00,-368.633
2094,2025-05-08 04:30:00,-344.633
2095,2025-05-08 04:35:00,-316.603
2096,2025-05-08 04:40:00,-400.593
2097,2025-05-08 04:45:00,-648.623
2098,2025-05-08 04:50:00,-748.583
2099,2025-05-08 04:55:00,-476.623
2100,2025-05-08 05:00:00,-384.583
2101,2025-05-08 05:05:00,-796.593
2102,2025-05-08 05:10:00,-448.643
2103,2025-05-08 05:15:00,-520.623
2104,2025-05-08 05:20:00,-340.593
2105,2025-05-08 05:25:00,-356.613
2106,2025-05-08 05:30:00,-352.623
2107,2025-05-08 05:35:00,-300.623
2108,2025-05-08 05:40:00,-444.523
2109,2025-05-08 05:45:00,-348.613
2110,2025-05-08 05:50:00,-392.623
2111,2025-05-08 05:55:00,-412.613
2112,2025-05-08 06:00:00,-396.623
2113,2025-05-08 06:05:00,-524.613
2114,2025-05-08 06:10:00,-388.603
2115,2025-05-08 06:15:00,-452.623
2116,2025-05-08 06:20:00,-492.613
2117,2025-05-08 06:25:00,-400.623
2118,2025-05-08 06:30:00,-548.593
2119,2025-05-08 06:35:00,-388.653
2120,2025-05-08 06:40:00,-452.643
2121,2025-05-08 06:45:00,-452.613
2122,2025-05-08 06:50:00,-548.613
2123,2025-05-08 06:55:00,-532.623
2124,2025-05-08 07:00:00,-424.643
2125,2025-05-08 07:05:00,-596.643
2126,2025-05-08 07:10:00,-664.623
2127,2025-05-08 07:15:00,-508.653
2128,2025-05-08 07:20:00,-572.603
2129,2025-05-08 07:25:00,-696.643
2130,2025-05-08 07:30:00,-548.633
2131,2025-05-08 07:35:00,-512.613
2132,2025-05-08 07:40:00,-456.583
2133,2025-05-08 07:45:00,-444.613
2134,2025-05-08 07:50:00,-920.593
2135,2025-05-08 07:55:00,-804.573
2136,2025-05-08 08:00:00,9000.0
2137,2025-05-08 08:05:00,9000.0
2138,2025-05-08 08:10:00,9000.0
2139,2025-05-08 08:15:00,9000.0
2140,2025-05-08 08:20:00,9000.0
2141,2025-05-08 08:25:00,7032.41
2142,2025-05-08 08:30:00,0.0
2143,2025-05-08 08:35:00,0.0
2144,2025-05-08 08:40:00,0.0
2145,2025-05-08 08:45:00,0.0
2146,2025-05-08 08:50:00,0.0
2147,2025-05-08 08:55:00,0.0
2148,2025-05-08 09:00:00,0.0
2149,2025-05-08 09:05:00,0.0
2150,2025-05-08 09:10:00,0.0
2151,2025-05-08 09:15:00,0.0
2152,2025-05-08 09:20:00,0.0
2153,2025-05-08 09:25:00,0.0
2154,2025-05-08 09:30:00,0.0
2155,2025-05-08 09:35:00,0.0
2156,2025-05-08 09:40:00,0.0
2157,2025-05-08 09:45:00,0.0
2158,2025-05-08 09:50:00,0.0
2159,2025-05-08 09:55:00,0.0
2160,2025-05-08 10:00:00,0.0
2161,2025-05-08 10:05:00,0.0
2162,2025-05-08 10:10:00,0.0
2163,2025-05-08 10:15:00,0.0
2164,2025-05-08 10:20:00,0.0
2165,2025-05-08 10:25:00,0.0
2166,2025-05-08 10:30:00,0.0
2167,2025-05-08 10:35:00,0.0
2168,2025-05-08 10:40:00,0.0
2169,2025-05-08 10:45:00,0.0
2170,2025-05-08 10:50:00,0.0
2171,2025-05-08 10:55:00,0.0
2172,2025-05-08 11:00:00,-532.653
2173,2025-05-08 11:05:00,-640.663
2174,2025-05-08 11:10:00,-680.633
2175,2025-05-08 11:15:00,-388.643
2176,2025-05-08 11:20:00,-360.613
2177,2025-05-08 11:25:00,-528.613
2178,2025-05-08 11:30:00,-364.633
2179,2025-05-08 11:35:00,-436.583
2180,2025-05-08 11:40:00,-756.603
2181,2025-05-08 11:45:00,-700.603
2182,2025-05-08 11:50:00,-368.613
2183,2025-05-08 11:55:00,-456.623
2184,2025-05-08 12:00:00,-576.623
2185,2025-05-08 12:05:00,-616.613
2186,2025-05-08 12:10:00,-756.623
2187,2025-05-08 12:15:00,-720.593
2188,2025-05-08 12:20:00,-756.613
2189,2025-05-08 12:25:00,-656.593
2190,2025-05-08 12:30:00,-656.573
2191,2025-05-08 12:35:00,-616.613
2192,2025-05-08 12:40:00,-456.623
2193,2025-05-08 12:45:00,-520.623
2194,2025-05-08 12:50:00,-552.573
2195,2025-05-08 12:55:00,-480.613
2196,2025-05-08 13:00:00,-508.593
2197,2025-05-08 13:05:00,-568.603
2198,2025-05-08 13:10:00,-536.623
2199,2025-05-08 13:15:00,-500.553
2200,2025-05-08 13:20:00,-552.623
2201,2025-05-08 13:25:00,-648.573
2202,2025-05-08 13:30:00,-524.593
2203,2025-05-08 13:35:00,-684.623
2204,2025-05-08 13:40:00,-528.623
2205,2025-05-08 13:45:00,-416.633
2206,2025-05-08 13:50:00,-556.653
2207,2025-05-08 13:55:00,-564.603
2208,2025-05-08 14:00:00,-712.623
2209,2025-05-08 14:05:00,-400.593
2210,2025-05-08 14:10:00,-684.643
2211,2025-05-08 14:15:00,-428.613
2212,2025-05-08 14:20:00,-468.623
2213,2025-05-08 14:25:00,-468.623
2214,2025-05-08 14:30:00,-492.643
2215,2025-05-08 14:35:00,-488.623
2216,2025-05-08 14:40:00,-560.643
2217,2025-05-08 14:45:00,-512.633
2218,2025-05-08 14:50:00,-540.633
2219,2025-05-08 14:55:00,-484.613
2220,2025-05-08 15:00:00,-480.603
2221,2025-05-08 15:05:00,-456.593
2222,2025-05-08 15:10:00,-564.603
2223,2025-05-08 15:15:00,-528.603
2224,2025-05-08 15:20:00,-396.603
2225,2025-05-08 15:25:00,-700.623
2226,2025-05-08 15:30:00,-764.583
2227,2025-05-08 15:35:00,-376.573
2228,2025-05-08 15:40:00,-324.623
2229,2025-05-08 15:45:00,-564.613
2230,2025-05-08 15:50:00,-372.623
2231,2025-05-08 15:55:00,-432.623
2232,2025-05-08 16:00:00,-456.643
2233,2025-05-08 16:05:00,-324.603
2234,2025-05-08 16:10:00,-348.613
2235,2025-05-08 16:15:00,-352.593
2236,2025-05-08 16:20:00,-292.653
2237,2025-05-08 16:25:00,-344.593
2238,2025-05-08 16:30:00,-316.593
2239,2025-05-08 16:35:00,-412.613
2240,2025-05-08 16:40:00,-472.633
2241,2025-05-08 16:45:00,-512.613
2242,2025-05-08 16:50:00,-460.603
2243,2025-05-08 16:55:00,-440.593
2244,2025-05-08 17:00:00,-400.623
2245,2025-05-08 17:05:00,-476.613
2246,2025-05-08 17:10:00,-372.633
2247,2025-05-08 17:15:00,-372.623
2248,2025-05-08 17:20:00,-320.643
2249,2025-05-08 17:25:00,-352.593
2250,2025-05-08 17:30:00,-564.623
2251,2025-05-08 17:35:00,-324.583
2252,2025-05-08 17:40:00,-328.643
2253,2025-05-08 17:45:00,-368.613
2254,2025-05-08 17:50:00,-304.593
2255,2025-05-08 17:55:00,-564.613
2256,2025-05-08 18:00:00,9000.0
2257,2025-05-08 18:05:00,9000.0
2258,2025-05-08 18:10:00,9000.0
2259,2025-05-08 18:15:00,9000.0
2260,2025-05-08 18:20:00,592.286
2261,2025-05-08 18:25:00,0.0
2262,2025-05-08 18:30:00,0.0
2263,2025-05-08 18:35:00,0.0
2264,2025-05-08 18:40:00,0.0
2265,2025-05-08 18:45:00,0.0
2266,2025-05-08 18:50:00,0.0
2267,2025-05-08 18:55:00,0.0
2268,2025-05-08 19:00:00,0.0
2269,2025-05-08 19:05:00,0.0
2270,2025-05-08 19:10:00,0.0
2271,2025-05-08 19:15:00,0.0
2272,2025-05-08 19:20:00,0.0
2273,2025-05-08 19:25:00,0.0
2274,2025-05-08 19:30:00,0.0
2275,2025-05-08 19:35:00,0.0
2276,2025-05-08 19:40:00,0.0
2277,2025-05-08 19:45:00,0.0
2278,2025-05-08 19:50:00,0.0
2279,2025-05-08 19:55:00,0.0
2280,2025-05-08 20:00:00,0.0
2281,2025-05-08 20:05:00,0.0
2282,2025-05-08 20:10:00,0.0
2283,2025-05-08 20:15:00,0.0
2284,2025-05-08 20:20:00,0.0
2285,2025-05-08 20:25:00,0.0
2286,2025-05-08 20:30:00,0.0
2287,2025-05-08 20:35:00,0.0
2288,2025-05-08 20:40:00,0.0
2289,2025-05-08 20:45:00,0.0
2290,2025-05-08 20:50:00,0.0
2291,2025-05-08 20:55:00,0.0
2292,2025-05-08 21:00:00,0.0
2293,2025-05-08 21:05:00,0.0
2294,2025-05-08 21:10:00,0.0
2295,2025-05-08 21:15:00,0.0
2296,2025-05-08 21:20:00,0.0
2297,2025-05-08 21:25:00,0.0
2298,2025-05-08 21:30:00,0.0
