Time,Load_kW,Wind_kW,Served_kW,Charge_kW,Discharge_kW,SOC,Curtail_kW
2025-02-11 06:15:00,76560.0,3133.8698424087593,2922.7558901903235,940.1609527226278,729.0470005041919,0.10015701206732952,0.0
2025-02-11 06:30:00,76560.0,3396.5715983957143,3173.352349261476,1018.9714795187142,795.7522303844756,0.10017017386021587,0.0
2025-02-11 06:45:00,73920.0,3753.040842924494,3489.586050311798,1125.9122528773482,862.4574602646521,0.10018803355951335,0.0
2025-02-11 07:00:00,76560.0,4186.143737930015,3883.272747386402,1255.8431213790045,952.9721308353916,0.10020973273156925,0.0
2025-02-11 07:15:00,73920.0,4705.867211936642,4357.052666290832,1411.7601635809926,1062.9456179351826,0.10023577173803633,0.0
2025-02-11 07:30:00,73920.0,5225.590685943263,4852.827282615259,1567.677205782979,1194.9138024549745,0.10026181074450341,0.0
2025-02-11 07:45:00,73920.0,5745.31415994989,5348.60189893969,1723.5942479849673,1326.8819869747665,0.10028784975097048,0.0
2025-02-11 08:00:00,73920.0,6449.348300882556,5973.393982112241,1934.8044902647666,1458.8501714944514,0.10032312302698294,0.0
2025-02-11 08:15:00,76560.0,8452.271689096624,7554.208702927771,2535.681506728987,1637.6185205601344,0.10042347280463815,0.0
2025-02-11 08:30:00,73920.0,10859.130128531593,9747.591917267495,3257.7390385594776,2146.20082729538,0.10054406039708733,0.0
2025-02-11 08:45:00,76560.0,13654.41881318198,12315.443491464082,4096.325643954595,2757.350322236698,0.10068410898788088,0.0
2025-02-11 09:00:00,73920.0,17134.187683651344,15461.061403599102,5140.256305095403,3467.130025043162,0.10085845116916348,0.0
2025-02-11 09:15:00,73920.0,21901.858765320958,26252.571701953675,0.0,4350.712936632717,0.1,0.0
2025-02-11 09:30:00,76560.0,27756.55790010052,27756.55790010052,0.0,0.0,0.1,0.0
2025-02-11 09:45:00,73920.0,34656.187178013104,34656.187178013104,0.0,0.0,0.1,0.0
2025-02-11 10:00:00,73920.0,42411.04646117611,42411.04646117611,0.0,0.0,0.1,0.0
2025-02-11 10:15:00,76560.0,45936.22002462274,45936.22002462274,0.0,0.0,0.1,0.0
2025-02-11 10:30:00,73920.0,49461.39358806931,49461.39358806931,0.0,0.0,0.1,0.0
2025-02-11 10:45:00,76560.0,53012.55940402396,53012.55940402396,0.0,0.0,0.1,0.0
2025-02-11 11:00:00,76560.0,57240.63766592213,57240.63766592213,0.0,0.0,0.1,0.0
2025-02-11 11:15:00,76560.0,56958.765781795606,56958.765781795606,0.0,0.0,0.1,0.0
2025-02-11 11:30:00,76560.0,56676.89389766903,56676.89389766903,0.0,0.0,0.1,0.0
2025-02-11 11:45:00,79200.0,56395.022013542504,56395.022013542504,0.0,0.0,0.1,0.0
2025-02-11 12:00:00,76560.0,56113.15012941598,56113.15012941598,0.0,0.0,0.1,0.0
2025-02-11 12:15:00,73920.0,58368.125202428324,58368.125202428324,0.0,0.0,0.1,0.0
2025-02-11 12:30:00,73920.0,60623.100275440665,60623.100275440665,0.0,0.0,0.1,0.0
2025-02-11 12:45:00,73920.0,62878.075348453065,62878.075348453065,0.0,0.0,0.1,0.0
2025-02-11 13:00:00,76560.0,65133.050421465356,45593.13529502575,19539.915126439606,0.0,0.10326327365602753,0.0
2025-02-11 13:15:00,76560.0,53294.43128815049,53844.68606472384,15988.329386445148,16538.584163018502,0.10267013923822421,0.0
2025-02-11 13:30:00,73920.0,43351.09274476189,43878.286914020486,13005.327823428568,13532.521992687165,0.1021719615156757,0.0
2025-02-11 13:45:00,76560.0,34656.187178013104,35267.04049435916,10396.856153403933,11007.709469749983,0.1017363323520788,0.0
2025-02-11 14:00:00,76560.0,27140.27378065006,27798.090694696162,8142.082134195018,8799.89904824112,0.1013597726480285,0.0
2025-02-11 14:15:00,76560.0,24366.995243122907,23948.354988568717,7310.098572936873,6891.4583183826835,0.10122082680204435,0.0
2025-02-11 14:30:00,76560.0,21593.7167055957,21302.869126050733,6478.11501167871,6187.267432133742,0.1010818809560602,0.0
2025-02-11 14:45:00,76560.0,19294.02212071166,18988.892030383067,5788.206636213497,5483.076545884907,0.10096666245013731,0.0
2025-02-11 15:00:00,76560.0,17134.187683651344,16893.069475447053,5140.256305095403,4899.138096891111,0.10085845116916348,0.0
2025-02-11 15:15:00,73920.0,13834.760018643276,14035.044949683012,4150.428005592982,4350.712936632717,0.1006931443808353,0.0
2025-02-11 15:30:00,76560.0,11219.812539454211,11366.791041551867,3365.943761836263,3512.9222639339187,0.10056213118299619,0.0
2025-02-11 15:45:00,73920.0,8839.934280363863,9036.888796272917,2651.9802841091587,2848.934800018212,0.10044289534224886,0.0
2025-02-11 16:00:00,76560.0,6966.231755905541,7120.9983416039195,2089.869526771662,2244.63611247004,0.10034901974379719,0.0
2025-02-11 16:15:00,76560.0,4359.384895932223,4820.434994612095,1307.8154687796668,1768.8655674595386,0.1002184124003916,0.0
2025-02-11 16:30:00,73920.0,2661.0066816322383,2969.6396899176443,798.3020044896716,1106.9350127750774,0.10013332084013404,0.0
2025-02-11 16:45:00,76560.0,1673.8554514875177,1847.3816326412705,502.1566354462553,675.682816600008,0.1000838629292424,0.0
2025-02-11 17:00:00,76560.0,1200.6895439799873,1265.5080570276639,360.20686319399624,425.0253762416728,0.10006015653393452,0.0
2025-02-11 17:15:00,76560.0,1066.4986470028668,1051.4281419094218,319.94959410086005,304.8790890074149,0.1000534333478385,0.0
2025-02-11 17:30:00,73920.0,1042.8472880997588,1000.7984381167703,312.8541864299276,270.80533644693907,0.10005224837560185,0.0
2025-02-11 17:45:00,76560.0,1023.67715996017,981.3737953663951,307.103147988051,264.7997833942762,0.10005128792044528,0.0
2025-02-11 18:00:00,76560.0,1022.3269793908995,975.5609900306645,306.69809381726986,259.93210445703477,0.10005122027416351,0.0
2025-02-11 18:15:00,76560.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-11 18:30:00,76560.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-11 18:45:00,76560.0,1023.67715996017,976.1632785790655,307.103147988051,259.58926660694647,0.10005128792044528,0.0
2025-02-11 19:00:00,76560.0,1030.0672026733664,980.9791463283912,309.02016080200997,259.93210445703477,0.10005160807216415,0.0
2025-02-11 19:15:00,73920.0,1022.3269793908995,977.1835496764829,306.69809381726986,261.5546641028533,0.10005122027416351,0.0
2025-02-11 19:30:00,73920.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-11 19:45:00,73920.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-11 20:00:00,76560.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-11 20:15:00,76560.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-11 20:30:00,76560.0,1200.6895439799873,1100.0719473929375,360.20686319399624,259.58926660694647,0.10006015653393452,0.0
2025-02-11 20:45:00,76560.0,2555.925979237457,2094.027274473635,766.7777937712372,304.8790890074149,0.10012805612297952,0.0
2025-02-11 21:00:00,76560.0,6449.348300882556,5163.544535265813,1934.8044902647666,649.000724648023,0.10032312302698294,0.0
2025-02-11 21:15:00,76560.0,7676.94650656215,7011.481075153639,2303.083951968645,1637.6185205601344,0.10038462772941678,0.0
2025-02-11 21:30:00,76560.0,8904.544712241724,8182.51155551548,2671.3634136725177,1949.3302569462733,0.10044613243185062,0.0
2025-02-11 21:45:00,73920.0,10408.277114878276,9546.835973747206,3122.4831344634827,2261.0419933324124,0.10052147191470127,0.0
2025-02-11 22:00:00,73920.0,12121.518566760788,11127.93272174241,3636.4555700282363,2642.86972500986,0.10060730814776829,0.0
2025-02-11 22:15:00,76560.0,11219.812539454211,10931.764772089839,3365.943761836263,3077.895994471889,0.10056213118299619,0.0
2025-02-11 22:30:00,76560.0,10318.106512147637,10071.609358521559,3095.431953644291,2848.934800018212,0.10051695421822407,0.0
2025-02-11 22:45:00,76560.0,9421.428167264708,9214.973322649832,2826.4284501794123,2619.973605564535,0.10047202914866486,0.0
2025-02-11 23:00:00,76560.0,8775.323848485983,8535.015734172006,2632.5971545457946,2392.2890402318167,0.10043965825264706,0.0
2025-02-11 23:15:00,79200.0,9506.571087571718,8882.829992907762,2851.971326271516,2228.230231607561,0.10047629494992916,0.0
2025-02-11 23:30:00,76560.0,10498.447717608946,9762.821932882445,3149.5343152826836,2413.9085305561825,0.10052598961117849,0.0
2025-02-11 23:45:00,76560.0,11490.32434764619,10708.992887807624,3447.097304293857,2665.7658444552917,0.10057568427242781,0.0
2025-02-12 00:00:00,76560.0,12482.200977683426,11655.163842732693,3744.6602933050276,2917.6231583542935,0.10062537893367715,0.0
2025-02-12 00:15:00,73920.0,7676.94650656215,8543.343026846907,2303.083951968645,3169.4804722534027,0.10038462772941678,0.0
2025-02-12 00:30:00,73920.0,4446.0054749333285,5061.5340893996035,1333.8016424799985,1949.3302569462733,0.10022275223480279,0.0
2025-02-12 00:45:00,73920.0,2477.1154524413682,2862.9105269040365,743.1346357324105,1128.9297101950785,0.1001241075851136,0.0
2025-02-12 01:00:00,76560.0,1458.0140087306663,1649.5989617953937,437.4042026191999,628.9891556839273,0.10007304891562767,0.0
2025-02-12 01:15:00,76560.0,1484.9941890752718,1409.714849449618,445.4982567225816,370.2189170969278,0.1000744006673295,0.0
2025-02-12 01:30:00,76560.0,1511.9743694198798,1435.4517830838831,453.592310825964,377.06972448996737,0.10007575241903136,0.0
2025-02-12 01:45:00,76560.0,1538.9545497644854,1461.188716718254,461.6863649293456,383.92053188311405,0.10007710417073318,0.0
2025-02-12 02:00:00,76560.0,1565.9347301090922,1486.9256503525182,469.78041903272765,390.7713392761536,0.10007845592243503,0.0
2025-02-12 02:15:00,76560.0,1525.4644595921807,1465.4472683838267,457.63933787765427,397.62214666930026,0.10007642829488228,0.0
2025-02-12 02:30:00,76560.0,1484.9941890752718,1426.8418679323777,445.4982567225816,387.34593557968736,0.1000744006673295,0.0
2025-02-12 02:45:00,76560.0,1444.523918558363,1388.2364674808214,433.3571755675089,377.06972448996737,0.10007237303977674,0.0
2025-02-12 03:00:00,76560.0,1404.0536480414528,1349.6310670293715,421.21609441243584,366.7935134003544,0.10007034541222397,0.0
2025-02-12 03:15:00,76560.0,1876.206804072063,1669.8620651610786,562.8620412216189,356.5173023106344,0.10009400106700622,0.0
2025-02-12 03:30:00,76560.0,2608.4663304348455,2302.3328629943435,782.5398991304537,476.4064316899516,0.10013068848155679,0.0
2025-02-12 03:45:00,79200.0,3536.4893954217296,3137.8843474192263,1060.9468186265187,662.3417706240155,0.1001771839734854,0.0
2025-02-12 04:00:00,76560.0,5052.349527941057,4434.630056844237,1515.704858382317,897.9853872854961,0.10025313107568104,0.0
2025-02-12 04:15:00,76560.0,5572.073001947688,5183.3436934981455,1671.6219005843063,1282.8925921347645,0.10027917008214812,0.0
2025-02-12 04:30:00,76560.0,6190.906573371065,5748.495378014302,1857.2719720113193,1414.8607766545565,0.10031017466857582,0.0
2025-02-12 04:45:00,76560.0,6966.231755905541,6448.35722624431,2089.869526771662,1571.994997110432,0.10034901974379719,0.0
2025-02-12 05:00:00,76560.0,7741.556938440018,7187.955424367551,2322.467081532005,1768.8655674595386,0.10038786481901855,0.0
2025-02-12 05:15:00,76560.0,9292.207303508965,8470.281250264921,2787.66219105269,1965.7361378086453,0.1004655549694613,0.0
2025-02-12 05:30:00,73920.0,11400.153744915531,10339.584899947837,3420.04612347466,2359.4772785069654,0.10057116657595061,0.0
2025-02-12 05:45:00,76560.0,13564.248210451322,12389.700786224894,4069.274463135396,2894.727038908969,0.10067959129140368,0.0
2025-02-12 06:00:00,76560.0,16174.261267180089,14766.2167926239,4852.278380154026,3444.233905597837,0.10081035726650844,0.0
2025-02-12 06:15:00,76560.0,14854.362444532122,14505.022132134864,4456.308733359638,4106.968420962379,0.10074422815035776,0.0
2025-02-12 06:30:00,76560.0,13744.58941591263,13393.032303054411,4123.37682477379,3771.8197119155716,0.10068862668435809,0.0
2025-02-12 06:45:00,76560.0,12752.712785875394,12416.925094601263,3825.813835762618,3490.026144488487,0.10063893202310878,0.0
2025-02-12 07:00:00,76560.0,11760.836155838168,11470.7541396762,3528.250846751451,3238.1688305894845,0.10058923736185944,0.0
2025-02-12 07:15:00,73920.0,13474.077607720652,12418.165842094832,4042.2232823161958,2986.3115166903754,0.10067507359492646,0.0
2025-02-12 07:30:00,76560.0,15454.316454826654,14239.359304531063,4636.294936447997,3421.337786152405,0.10077428683951715,0.0
2025-02-12 07:45:00,76560.0,17734.14169394588,16338.059219971661,5320.242508183765,3924.1600342095458,0.10088850985832287,0.0
2025-02-12 08:00:00,73920.0,20013.966933065112,18512.830112072268,6004.190079919534,4503.053258926691,0.1010027328771286,0.0
2025-02-12 08:15:00,76560.0,18814.058912476048,18251.78772237718,5644.217673742814,5081.946483643945,0.10094261549880978,0.0
2025-02-12 08:30:00,79200.0,17614.15089188697,17107.17146337677,5284.245267566091,4777.265839055888,0.100882498120491,0.0
2025-02-12 08:45:00,76560.0,16414.242871297905,15962.555204376475,4924.272861389371,4472.58519446794,0.1008223807421722,0.0
2025-02-12 09:00:00,76560.0,15214.33485070885,14817.938945376187,4564.300455212655,4167.904549879991,0.10076226336385341,0.0
2025-02-12 09:15:00,76560.0,9867.25349849434,10770.30135423808,2960.1760495483018,3863.2239052920418,0.10049436573583802,0.0
2025-02-12 09:30:00,76560.0,6061.6857096153235,6748.673005068424,1818.505712884597,2505.493008337696,0.10030370048937223,0.0
2025-02-12 09:45:00,73920.0,3536.4893954217337,4014.7258121806876,1060.94681862652,1539.1832353854738,0.1001771839734854,0.0
2025-02-12 10:00:00,73920.0,2051.5779763120045,2334.0899707038993,615.4733928936013,897.9853872854961,0.1001027874530682,0.0
2025-02-12 10:15:00,73920.0,1225.5397100868618,1378.814476805994,367.6619130260585,520.9366797451908,0.10006140156839674,0.0
2025-02-12 10:30:00,76560.0,1031.4872121651877,1033.2300917008488,309.4461636495563,311.1890431852173,0.10005167921699055,0.0
2025-02-12 10:45:00,76560.0,1022.3269793908995,977.5441184865697,306.69809381726986,261.91523291294,0.10005122027416351,0.0
2025-02-12 11:00:00,76560.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-12 11:15:00,73920.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-12 11:30:00,76560.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-12 11:45:00,76560.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-12 12:00:00,73920.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-12 12:15:00,76560.0,1022.3269793908995,975.2181521805761,306.69809381726986,259.58926660694647,0.10005122027416351,0.0
2025-02-12 12:30:00,73920.0,1071.4686802242418,1009.6173427639158,321.44060406727255,259.58926660694647,0.10005368235473096,0.0
2025-02-12 12:45:00,73920.0,2634.7365060335414,2116.382881506043,790.4209518100624,272.0673272825638,0.10013200466084542,0.0
2025-02-12 13:00:00,76560.0,8516.882120974493,6630.829778294157,2555.0646362923476,669.0122936120117,0.10042670989423993,0.0
2025-02-12 13:15:00,73920.0,10227.935909416983,9322.161844749748,3068.380772825095,2162.606708157859,0.10051243652174686,0.0
2025-02-12 13:30:00,73920.0,12301.859772222106,11208.379326674683,3690.5579316666317,2597.07748611921,0.10061634354072271,0.0
2025-02-12 13:45:00,73920.0,14375.783635027236,13186.73677788171,4312.735090508171,3123.688233362646,0.10072025055969858,0.0
2025-02-12 14:00:00,73920.0,17134.187683651344,15644.230359162022,5140.256305095403,3650.298980606082,0.10085845116916348,0.0
2025-02-12 14:15:00,73920.0,14494.390038355386,14496.785963481489,4348.317011506616,4350.712936632717,0.10072619293686214,0.0
2025-02-12 14:30:00,73920.0,12482.200977683417,12417.9562029176,3744.6602933050253,3680.4155185392083,0.10062537893367715,0.0
2025-02-12 14:45:00,76560.0,10498.447717608946,10518.393874579666,3149.5343152826836,3169.4804722534027,0.10052598961117849,0.0
2025-02-12 15:00:00,73920.0,8775.323848485983,8808.49253839548,2632.5971545457946,2665.7658444552917,0.10043965825264706,0.0
2025-02-12 15:15:00,73920.0,11851.00675856882,10523.934962605734,3555.302027570646,2228.230231607561,0.10059375505833666,0.0
2025-02-12 15:30:00,73920.0,15454.316454826636,13827.229154514453,4636.294936447991,3009.207636135807,0.10077428683951715,0.0
2025-02-12 15:45:00,76560.0,19893.976131006195,23818.13616521574,0.0,3924.1600342095458,0.1,0.0
2025-02-12 16:00:00,73920.0,25291.421422298616,25291.421422298616,0.0,0.0,0.1,0.0
2025-02-12 16:15:00,76560.0,31770.017885886176,31770.017885886176,0.0,0.0,0.1,0.0
2025-02-12 16:30:00,76560.0,39274.058045416234,39274.058045416234,0.0,0.0,0.1,0.0
2025-02-12 16:45:00,73920.0,48286.33573358712,48286.33573358712,0.0,0.0,0.1,0.0
2025-02-12 17:00:00,73920.0,58368.125202428324,58368.125202428324,0.0,0.0,0.1,0.0
2025-02-12 17:15:00,73920.0,60623.100275440665,60623.100275440665,0.0,0.0,0.1,0.0
2025-02-12 17:30:00,76560.0,62878.075348453065,62878.075348453065,0.0,0.0,0.1,0.0
2025-02-12 17:45:00,73920.0,65133.05042146546,65133.05042146546,0.0,0.0,0.1,0.0
2025-02-12 18:00:00,73920.0,67388.02549447774,67388.02549447774,0.0,0.0,0.1,0.0
2025-02-12 18:15:00,76560.0,66542.40984209816,66542.40984209816,0.0,0.0,0.1,0.0
2025-02-12 18:30:00,76560.0,65696.7941897185,65696.7941897185,0.0,0.0,0.1,0.0
2025-02-12 18:45:00,73920.0,64851.178537338885,64851.178537338885,0.0,0.0,0.1,0.0
2025-02-12 19:00:00,73920.0,64005.56288495919,64005.56288495919,0.0,0.0,0.1,0.0
2025-02-12 19:15:00,73920.0,61750.58781194686,61750.58781194686,0.0,0.0,0.1,0.0
2025-02-12 19:30:00,73920.0,59495.61273893452,59495.61273893452,0.0,0.0,0.1,0.0
2025-02-12 19:45:00,73920.0,57240.63766592213,57240.63766592213,0.0,0.0,0.1,0.0
2025-02-12 20:00:00,76560.0,54985.6625929098,54985.6625929098,0.0,0.0,0.1,0.0
2025-02-12 20:15:00,73920.0,51811.5092970337,51811.5092970337,0.0,0.0,0.1,0.0
2025-02-12 20:30:00,76560.0,48991.37044627643,48991.37044627643,0.0,0.0,0.1,0.0
2025-02-12 20:45:00,76560.0,46171.231595519195,46171.231595519195,0.0,0.0,0.1,0.0
2025-02-12 21:00:00,76560.0,43351.092744761925,43351.092744761925,0.0,0.0,0.1,0.0
2025-02-12 21:15:00,76560.0,42411.04646117611,42411.04646117611,0.0,0.0,0.1,0.0
2025-02-12 21:30:00,76560.0,41471.00017759037,41471.00017759037,0.0,0.0,0.1,0.0
2025-02-12 21:45:00,76560.0,40530.95389400461,40530.95389400461,0.0,0.0,0.1,0.0
2025-02-12 22:00:00,76560.0,39658.880617699826,39658.880617699826,0.0,0.0,0.1,0.0
2025-02-12 22:15:00,73920.0,44996.17374103691,44996.17374103691,0.0,0.0,0.1,0.0
2025-02-12 22:30:00,76560.0,50401.43987165504,50401.43987165504,0.0,0.0,0.1,0.0
2025-02-12 22:45:00,76560.0,56395.022013542504,56395.022013542504,0.0,0.0,0.1,0.0
2025-02-12 23:00:00,76560.0,62878.075348453065,62878.075348453065,0.0,0.0,0.1,0.0
2025-02-12 23:15:00,76560.0,66824.2817262247,66824.2817262247,0.0,0.0,0.1,0.0
2025-02-12 23:30:00,76560.0,71215.48813207544,71215.48813207544,0.0,0.0,0.1,0.0
2025-02-12 23:45:00,76560.0,75877.37929372504,75877.37929372504,0.0,0.0,0.1,0.0
2025-02-13 00:00:00,79200.0,80539.27045537466,79200.0,1339.270455374659,0.0,0.10022366555673552,0.0
2025-02-13 00:15:00,76560.0,66824.2817262247,67957.8402396538,0.0,1133.5585134291043,0.1,0.0
2025-02-13 00:30:00,76560.0,54985.6625929098,38489.96381503686,16495.698777872938,0.0,0.10275487272648183,0.0
2025-02-13 00:45:00,73920.0,44761.162170140546,45294.772964690055,13428.348651042164,13961.959445591672,0.10224260832830359,0.0
2025-02-13 01:00:00,76560.0,35810.654894863896,36433.212724646844,10743.196468459168,11365.754298242116,0.10179417309595237,0.0
2025-02-13 01:15:00,76560.0,33694.130747304145,32678.93301401673,10108.239224191246,9093.041490903832,0.10168813173218412,0.0
2025-02-13 01:30:00,76560.0,31577.60659974437,30659.938299176498,9473.281979923311,8555.61367935544,0.10158209036841588,0.0
2025-02-13 01:45:00,76560.0,29461.082452184564,28640.94358433624,8838.32473565537,8018.185867807046,0.10147604900464763,0.0
2025-02-13 02:00:00,76560.0,27756.557900100535,26910.348586329026,8326.967370030161,7480.758056258653,0.10139064950269164,0.0
2025-02-13 02:15:00,76560.0,24675.13730284814,24320.54129398721,7402.541190854441,7047.945181993512,0.10123626522937591,0.0
2025-02-13 02:30:00,76560.0,21593.71670559573,21381.11255785617,6478.1150116787185,6265.5108639391565,0.1010818809560602,0.0
2025-02-13 02:45:00,73920.0,19054.04051659386,18820.90490750061,5716.212154978159,5483.076545884907,0.10095463897447354,0.0
2025-02-13 03:00:00,76560.0,16654.224475415733,16496.15910076451,4996.26734262472,4838.201967973499,0.10083440421783597,0.0
2025-02-13 03:15:00,76560.0,14734.371642473203,14542.900828528844,4420.311492741961,4228.840678797602,0.1007382164125259,0.0
2025-02-13 03:30:00,76560.0,13203.565799528693,12983.847707126904,3961.0697398586076,3741.351647456819,0.10066152050549483,0.0
2025-02-13 03:45:00,73920.0,11760.836155838168,11585.23473690304,3528.250846751451,3352.649427816323,0.10058923736185944,0.0
2025-02-13 04:00:00,73920.0,10318.106512147637,10208.986075193721,3095.431953644291,2986.3115166903754,0.10051695421822407,0.0
2025-02-13 04:15:00,76560.0,8064.6090978293805,8265.199974045101,2419.382729348814,2619.973605564535,0.10040405026702746,0.0
2025-02-13 04:30:00,76560.0,6061.685709615317,6290.945538851548,1818.5057128845956,2047.7655421208265,0.10030370048937223,0.0
2025-02-13 04:45:00,76560.0,4662.556922436089,4802.973081090737,1398.7670767308266,1539.1832353854738,0.10023360182083074,0.0
2025-02-13 05:00:00,76560.0,3396.5715983957143,3561.516572621974,1018.9714795187142,1183.916453744974,0.10017017386021587,0.0
2025-02-13 05:15:00,73920.0,3344.031247198325,3203.2793333034797,1003.2093741594977,862.4574602646521,0.10016754150163859,0.0
2025-02-13 05:30:00,73920.0,3291.4908960009325,3153.1600414892055,987.4472688002797,849.1164142885525,0.10016490914306134,0.0
2025-02-13 05:45:00,76560.0,3238.95054480354,3103.0407496750386,971.6851634410621,835.7753683125601,0.10016227678448407,0.0
2025-02-13 06:00:00,73920.0,3186.410193606151,3052.9214578608735,955.9230580818453,822.4343223365676,0.10015964442590679,0.0
2025-02-13 06:15:00,73920.0,2976.2487888165856,2892.467428532078,892.8746366449757,809.093276360468,0.10014911499159769,0.0
2025-02-13 06:30:00,76560.0,2766.0873840270224,2691.9902612752,829.8262152081066,755.729092456284,0.10013858555728859,0.0
2025-02-13 06:45:00,73920.0,2555.925979237457,2491.51309401832,766.7777937712372,702.3649085521,0.10012805612297952,0.0
2025-02-13 07:00:00,73920.0,2345.7645744478905,2291.0359267615463,703.7293723343671,649.000724648023,0.10011752668867042,0.0
2025-02-13 07:15:00,73920.0,2582.1961548361523,2403.1738491291458,774.6588464508457,595.6365407438391,0.10012937230226815,0.0
2025-02-13 07:30:00,73920.0,2818.6277352244124,2628.7106622931083,845.5883205673236,655.6712476360193,0.10014121791586587,0.0
2025-02-13 07:45:00,76560.0,3055.059315612674,2854.2474754570712,916.5177946838021,715.7059545281995,0.1001530635294636,0.0
2025-02-13 08:00:00,76560.0,3291.4908960009325,3079.7842886210324,987.4472688002797,775.7406614203798,0.10016490914306134,0.0
2025-02-13 08:15:00,76560.0,3317.7610715996293,3158.2081184323006,995.3283214798889,835.7753683125601,0.10016622532234996,0.0
2025-02-13 08:30:00,76560.0,3344.031247198325,3183.2677643393836,1003.2093741594977,842.4458913005562,0.10016754150163859,0.0
2025-02-13 08:45:00,76560.0,3370.3014227970184,3208.3274102464657,1011.0904268391055,849.1164142885525,0.10016885768092725,0.0
2025-02-13 09:00:00,79200.0,3396.5715983957143,3233.387056153656,1018.9714795187142,855.7869372766559,0.10017017386021587,0.0
2025-02-13 09:15:00,76560.0,4142.833448429462,3762.4408741652755,1242.8500345288385,862.4574602646521,0.10020756281436366,0.0
2025-02-13 09:30:00,73920.0,4965.728948939951,4527.958533483148,1489.7186846819852,1051.948269225182,0.10024879124126987,0.0
2025-02-13 09:45:00,73920.0,5788.624449450448,5312.935009330185,1736.5873348351345,1260.8978947148705,0.10029001966817606,0.0
2025-02-13 10:00:00,73920.0,6966.231755905541,6346.209749338331,2089.869526771662,1469.847520204452,0.10034901974379719,0.0
2025-02-13 10:15:00,73920.0,9596.74169030237,8486.584750671198,2879.022507090711,1768.8655674595386,0.10048081264640639,0.0
2025-02-13 10:30:00,73920.0,13203.565799528693,11679.300709671701,3961.0697398586076,2436.8046500016144,0.10066152050549483,0.0
2025-02-13 10:45:00,76560.0,17614.15089188697,15682.555052137202,5284.245267566091,3352.649427816323,0.100882498120491,0.0
2025-02-13 11:00:00,76560.0,22826.284944496685,27298.870138964623,0.0,4472.58519446794,0.1,0.0
2025-02-13 11:15:00,76560.0,28835.055109138873,28835.055109138873,0.0,0.0,0.1,0.0
2025-02-13 11:30:00,79200.0,36195.47746714749,36195.47746714749,0.0,0.0,0.1,0.0
2025-02-13 11:45:00,76560.0,44526.15059924407,44526.15059924407,0.0,0.0,0.1,0.0
2025-02-13 12:00:00,73920.0,53858.1750564036,53858.1750564036,0.0,0.0,0.1,0.0
2025-02-13 12:15:00,76560.0,50871.463013447916,50871.463013447916,0.0,0.0,0.1,0.0
2025-02-13 12:30:00,73920.0,48051.324162690646,48051.324162690646,0.0,0.0,0.1,0.0
2025-02-13 12:45:00,76560.0,45231.18531193338,45231.18531193338,0.0,0.0,0.1,0.0
2025-02-13 13:00:00,73920.0,42411.04646117611,42411.04646117611,0.0,0.0,0.1,0.0
2025-02-13 13:15:00,73920.0,40530.95389400461,40530.95389400461,0.0,0.0,0.1,0.0
2025-02-13 13:30:00,76560.0,38889.23547313264,38889.23547313264,0.0,0.0,0.1,0.0
2025-02-13 13:45:00,73920.0,37349.945183998265,37349.945183998265,0.0,0.0,0.1,0.0
2025-02-13 14:00:00,76560.0,35810.654894863896,35810.654894863896,0.0,0.0,0.1,0.0
2025-02-13 14:15:00,76560.0,37349.945183998265,37349.945183998265,0.0,0.0,0.1,0.0
2025-02-13 14:30:00,76560.0,38889.23547313264,38889.23547313264,0.0,0.0,0.1,0.0
2025-02-13 14:45:00,76560.0,40530.95389400461,40530.95389400461,0.0,0.0,0.1,0.0
2025-02-13 15:00:00,76560.0,42411.04646117611,42411.04646117611,0.0,0.0,0.1,0.0
2025-02-13 15:15:00,76560.0,43116.08117386546,30181.25682170582,12934.824352159638,0.0,0.10216018704690438,0.0
2025-02-13 15:30:00,76560.0,43821.11588655477,41622.81645225623,13146.33476596643,10948.03533166789,0.10219551045321831,0.0
2025-02-13 15:45:00,76560.0,44526.15059924407,42295.36316538481,13357.845179773221,11127.057745913957,0.10223083385953226,0.0
2025-02-13 16:00:00,76560.0,45231.18531193338,42967.90987851339,13569.355593580014,11306.080160160023,0.1022661572658462,0.0
