,Time,P_kw,PV_kw,WindPower_MW,Wind_kw,NetLoad_kw
12774,2025-05-14 01:30:00,79200.0,0.0,0.0,0.0,79200.0
12775,2025-05-14 01:45:00,79200.0,0.0,0.0,0.0,79200.0
12776,2025-05-14 02:00:00,79200.0,0.0,0.0,0.0,79200.0
12777,2025-05-14 02:15:00,79200.0,0.0,0.0,0.0,79200.0
12778,2025-05-14 02:30:00,76560.0,0.0,0.0,0.0,76560.0
12779,2025-05-14 02:45:00,79200.0,0.0,0.0,0.0,79200.0
12780,2025-05-14 03:00:00,79200.0,0.0,0.0,0.0,79200.0
12781,2025-05-14 03:15:00,76560.0,0.0,0.0,0.0,76560.0
12782,2025-05-14 03:30:00,79200.0,0.0,0.0,0.0,79200.0
12783,2025-05-14 03:45:00,76560.0,0.0,0.0,0.0,76560.0
12784,2025-05-14 04:00:00,76560.0,0.0,0.0,0.0,76560.0
12785,2025-05-14 04:15:00,76560.0,0.0,0.0,0.0,76560.0
12786,2025-05-14 04:30:00,76560.0,0.0,0.0,0.0,76560.0
12787,2025-05-14 04:45:00,79200.0,0.0,0.011888947612002435,11.888947612002434,79188.11105238799
12788,2025-05-14 05:00:00,76560.0,0.0,0.04361133835330482,43.611338353304824,76516.38866164669
12789,2025-05-14 05:15:00,79200.0,0.0,0.052533260749296096,52.5332607492961,79147.46673925071
12790,2025-05-14 05:30:00,76560.0,0.0,0.08123303494670008,81.23303494670007,76478.7669650533
12791,2025-05-14 05:45:00,79200.0,19.31715948574841,0.1436864917186389,143.6864917186389,79036.99634879563
12792,2025-05-14 06:00:00,79200.0,301.9918022734051,0.20613994849057812,206.13994849057812,78691.86824923601
12793,2025-05-14 06:15:00,79200.0,728.7167290461871,0.3032897701358168,303.2897701358168,78167.993500818
12794,2025-05-14 06:30:00,79200.0,1325.88730756574,0.40043959178105526,400.43959178105524,77473.67310065319
12795,2025-05-14 06:45:00,76560.0,2024.8352493807695,0.552992414567796,552.992414567796,73982.17233605143
12796,2025-05-14 07:00:00,76560.0,2791.343181174544,0.8166847876048725,816.6847876048726,72951.97203122059
12797,2025-05-14 07:15:00,73920.0,3598.302465502704,1.023871652134004,1023.8716521340041,69297.8258823633
12798,2025-05-14 07:30:00,73920.0,4424.824735836574,1.231058516663136,1231.058516663136,68264.11674750029
12799,2025-05-14 07:45:00,73920.0,5254.798808279547,1.4382453811922673,1438.2453811922674,67226.95581052819
12800,2025-05-14 08:00:00,73920.0,6063.992469857626,1.716620004157708,1716.620004157708,66139.38752598467
12801,2025-05-14 08:15:00,73920.0,6864.890632672633,1.7532990184523392,1753.2990184523392,65301.810348875035
12802,2025-05-14 08:30:00,76560.0,7638.898274019292,1.7899780327469699,1789.9780327469698,67131.12369323375
12803,2025-05-14 08:45:00,76560.0,8379.564580193402,1.826657047041601,1826.6570470416011,66353.778372765
12804,2025-05-14 09:00:00,76560.0,9081.621313512655,1.863336061336232,1863.336061336232,65615.04262515111
12805,2025-05-14 09:15:00,76560.0,9740.740219708012,1.3629047031816741,1362.9047031816742,65456.35507711032
12806,2025-05-14 09:30:00,73920.0,10353.352485979562,1.0050364826313558,1005.0364826313559,62561.61103138909
12807,2025-05-14 09:45:00,73920.0,10916.511786840883,0.6471682620810376,647.1682620810376,62356.319951078076
12808,2025-05-14 10:00:00,73920.0,11427.787856746914,0.40043959178105526,400.43959178105524,62091.77255147203
12809,2025-05-14 10:15:00,76560.0,11885.182492684968,0.6094979230757429,609.497923075743,64065.31958423929
12810,2025-05-14 10:30:00,76560.0,12287.062477163514,0.9296958046207626,929.6958046207626,63343.24171821572
12811,2025-05-14 10:45:00,79200.0,12632.105185071763,1.2498936861657821,1249.8936861657821,65318.00112876245
12812,2025-05-14 11:00:00,76560.0,12919.254560753387,1.570091567710806,1570.091567710806,62070.65387153581
12813,2025-05-14 11:15:00,76560.0,13147.685834105816,0.7413441095942812,741.3441095942812,62670.9700562999
12814,2025-05-14 11:30:00,76560.0,13316.777577820432,0.261654132287857,261.654132287857,62981.568289891715
12815,2025-05-14 11:45:00,79200.0,13426.090507949419,0.04361133835330482,43.611338353304824,65730.29815369728
12816,2025-05-14 12:00:00,76560.0,13475.35194841774,0.0,0.0,63084.64805158226
12817,2025-05-14 12:15:00,76560.0,13464.44395179294,0.0,0.0,63095.55604820706
12818,2025-05-14 12:30:00,76560.0,13393.395921189658,0.0,0.0,63166.60407881034
12819,2025-05-14 12:45:00,76560.0,13262.386449247351,0.0,0.0,63297.61355075265
12820,2025-05-14 13:00:00,76560.0,13071.752827423934,0.0,0.0,63488.24717257607
12821,2025-05-14 13:15:00,79200.0,12822.00412456585,0.0,0.0,66377.99587543415
12822,2025-05-14 13:30:00,76560.0,12513.838578587123,0.0,0.0,64046.16142141288
12823,2025-05-14 13:45:00,76560.0,12148.167134891612,0.0,0.0,64411.83286510839
12824,2025-05-14 14:00:00,76560.0,11726.143990475368,0.0,0.0,64833.856009524636
12825,2025-05-14 14:15:00,76560.0,11249.204801470794,0.0,0.0,65310.7951985292
12826,2025-05-14 14:30:00,76560.0,10719.114147920736,0.0,0.0,65840.88585207926
12827,2025-05-14 14:45:00,76560.0,10138.024140844765,0.0,0.0,66421.97585915524
12828,2025-05-14 15:00:00,76560.0,9508.54685471891,0.0,0.0,67051.45314528109
12829,2025-05-14 15:15:00,76560.0,8833.845388473412,0.0,0.0,67726.15461152658
12830,2025-05-14 15:30:00,76560.0,8117.749869134931,0.0,0.0,68442.25013086507
12831,2025-05-14 15:45:00,79200.0,7364.907702520008,0.0,0.0,71835.09229747999
12832,2025-05-14 16:00:00,81840.0,6580.982944941646,0.0,0.0,75259.01705505836
12833,2025-05-14 16:15:00,79200.0,5772.92590687017,0.0,0.0,73427.07409312984
12834,2025-05-14 16:30:00,79200.0,4949.344226467566,0.0,0.0,74250.65577353243
12835,2025-05-14 16:45:00,79200.0,4121.021733865118,0.0,0.0,75078.97826613489
12836,2025-05-14 17:00:00,79200.0,3301.6467164635137,0.0,0.0,75898.35328353649
12837,2025-05-14 17:15:00,79200.0,2508.8179632265164,0.04361133835330482,43.611338353304824,76647.57069842017
12838,2025-05-14 17:30:00,79200.0,1765.3481359691398,0.31716831608513635,317.1683160851363,77117.48354794573
12839,2025-05-14 17:45:00,79200.0,1100.6089075192313,1.0427068216366526,1042.7068216366526,77056.68427084413
12840,2025-05-14 18:00:00,79200.0,550.6428305586961,2.450200290050331,2450.200290050331,76199.15687939097
12841,2025-05-14 18:15:00,79200.0,197.09792550644133,3.2571386045322077,3257.138604532208,75745.76346996134
12842,2025-05-14 18:30:00,81840.0,0.0,4.285855697563768,4285.855697563768,77554.14430243624
12843,2025-05-14 18:45:00,81840.0,0.0,5.616213459277128,5616.213459277127,76223.78654072287
12844,2025-05-14 19:00:00,81840.0,0.0,6.946571220990506,6946.571220990507,74893.4287790095
12845,2025-05-14 19:15:00,81840.0,0.0,7.188454450392936,7188.454450392936,74651.54554960706
12846,2025-05-14 19:30:00,81840.0,0.0,7.509261466269386,7509.261466269386,74330.73853373062
12847,2025-05-14 19:45:00,79200.0,0.0,7.870103660951692,7870.103660951692,71329.89633904831
12848,2025-05-14 20:00:00,79200.0,0.0,8.230945855634017,8230.945855634018,70969.05414436597
12849,2025-05-14 20:15:00,76560.0,0.0,8.140735306963448,8140.735306963448,68419.26469303656
12850,2025-05-14 20:30:00,81840.0,0.0,8.050524758292868,8050.524758292868,73789.47524170713
12851,2025-05-14 20:45:00,81840.0,0.0,7.960314209622281,7960.314209622281,73879.68579037771
12852,2025-05-14 21:00:00,79200.0,0.0,7.870103660951712,7870.103660951712,71329.89633904828
12853,2025-05-14 21:15:00,81840.0,0.0,9.584104085692701,9584.104085692701,72255.8959143073
12854,2025-05-14 21:30:00,81840.0,0.0,11.298104510433697,11298.104510433697,70541.8954895663
12855,2025-05-14 21:45:00,79200.0,0.0,13.190043061143518,13190.043061143519,66009.95693885649
12856,2025-05-14 22:00:00,79200.0,0.0,15.582109587979856,15582.109587979856,63617.89041202015
12857,2025-05-14 22:15:00,76560.0,0.0,21.174531254201035,21174.531254201036,55385.468745798964
12858,2025-05-14 22:30:00,79200.0,0.0,28.21095405050615,28210.95405050615,50989.045949493855
12859,2025-05-14 22:45:00,79200.0,0.0,36.80099571454469,36800.99571454469,42399.00428545531
12860,2025-05-14 23:00:00,79200.0,0.0,46.691495573908945,46691.49557390894,32508.504426091058
12861,2025-05-14 23:15:00,81840.0,0.0,36.80099571454469,36800.99571454469,45039.00428545531
12862,2025-05-14 23:30:00,79200.0,0.0,28.21095405050615,28210.95405050615,50989.045949493855
12863,2025-05-14 23:45:00,81840.0,0.0,21.174531254201035,21174.531254201036,60665.468745798964
12864,2025-05-15 00:00:00,81840.0,0.0,15.582109587979856,15582.109587979856,66257.89041202015
12865,2025-05-15 00:15:00,81840.0,0.0,15.833906064488946,15833.906064488947,66006.09393551105
12866,2025-05-15 00:30:00,79200.0,0.0,16.08570254099803,16085.702540998032,63114.297459001966
12867,2025-05-15 00:45:00,76560.0,0.0,16.337499017507106,16337.499017507107,60222.50098249289
12868,2025-05-15 01:00:00,79200.0,0.0,16.589295494016206,16589.295494016205,62610.7045059838
12869,2025-05-15 01:15:00,81840.0,0.0,8.411366952975175,8411.366952975175,73428.63304702482
12870,2025-05-15 01:30:00,81840.0,0.0,3.4772126902999902,3477.2126902999903,78362.78730970001
12871,2025-05-15 01:45:00,79200.0,0.0,1.0803771606419492,1080.3771606419493,78119.62283935805
12872,2025-05-15 02:00:00,81840.0,0.0,0.15062576469329808,150.6257646932981,81689.3742353067
12873,2025-05-15 02:15:00,81840.0,0.0,0.3657432269077556,365.7432269077556,81474.25677309225
12874,2025-05-15 02:30:00,79200.0,0.0,0.7790144485995759,779.0144485995759,78420.98555140043
12875,2025-05-15 02:45:00,76560.0,0.0,1.3629047031816723,1362.9047031816724,75197.09529681833
12876,2025-05-15 03:00:00,79200.0,0.0,2.3034842328718037,2303.4842328718037,76896.51576712819
12877,2025-05-15 03:15:00,79200.0,0.0,3.741618431408292,3741.618431408292,75458.3815685917
12878,2025-05-15 03:30:00,79200.0,0.0,6.099979918082002,6099.979918082002,73100.020081918
12879,2025-05-15 03:45:00,79200.0,0.0,9.042840793669226,9042.840793669226,70157.15920633078
12880,2025-05-15 04:00:00,79200.0,0.0,12.5610521918218,12561.0521918218,66638.9478081782
12881,2025-05-15 04:15:00,81840.0,0.0,11.568736156445443,11568.736156445442,70271.26384355455
12882,2025-05-15 04:30:00,79200.0,0.0,10.576420121069066,10576.420121069066,68623.57987893093
12883,2025-05-15 04:45:00,79200.0,0.0,9.584104085692701,9584.104085692701,69615.8959143073
12884,2025-05-15 05:00:00,79200.0,0.0,8.591788050316334,8591.788050316334,70608.21194968367
12885,2025-05-15 05:15:00,79200.0,0.0,11.298104510433697,11298.104510433697,67901.8954895663
12886,2025-05-15 05:30:00,81840.0,0.0,14.57492368194353,14574.92368194353,67265.07631805647
12887,2025-05-15 05:45:00,79200.0,26.67232414786967,18.351870829579838,18351.87082957984,60821.45684627228
12888,2025-05-15 06:00:00,81840.0,311.2258920367151,22.84987001522604,22849.87001522604,58678.90409273724
12889,2025-05-15 06:15:00,81840.0,738.1684375423596,11.74915725378659,11749.15725378659,69352.67430867105
12890,2025-05-15 06:30:00,79200.0,1334.177498930053,5.132447000472272,5132.447000472272,72733.37550059769
12891,2025-05-15 06:45:00,79200.0,2030.8765162089394,1.5135860592028607,1513.5860592028607,75655.5374245882
12892,2025-05-15 07:00:00,79200.0,2794.591615365106,0.261654132287857,261.654132287857,76143.75425234703
12893,2025-05-15 07:15:00,76560.0,3598.5518156607086,0.25471485931319676,254.71485931319677,72706.73332502609
